geography_code,date,value,Measure
E07000206,2001-02,539.4000000000015,net_additional_dwellings
E07000244,2001-02,,net_additional_dwellings
E07000245,2001-02,,net_additional_dwellings
E10000030,2001-02,2400.527068764579,net_additional_dwellings
E07000207,2001-02,359.8000000000029,net_additional_dwellings
E07000208,2001-02,272.90000000000146,net_additional_dwellings
E07000209,2001-02,131.5,net_additional_dwellings
E07000210,2001-02,205.3000000000029,net_additional_dwellings
E07000211,2001-02,270.32706876457087,net_additional_dwellings
E07000212,2001-02,33.29999999999927,net_additional_dwellings
E07000213,2001-02,248.0,net_additional_dwellings
E07000214,2001-02,116.0,net_additional_dwellings
E07000215,2001-02,177.5,net_additional_dwellings
E07000216,2001-02,215.90000000000146,net_additional_dwellings
E07000217,2001-02,370.0,net_additional_dwellings
E10000031,2001-02,2768.0999999999985,net_additional_dwellings
E07000218,2001-02,161.09999999999854,net_additional_dwellings
E07000219,2001-02,547.8000000000029,net_additional_dwellings
E07000220,2001-02,524.9000000000015,net_additional_dwellings
E07000221,2001-02,573.1999999999971,net_additional_dwellings
E07000222,2001-02,961.0999999999985,net_additional_dwellings
E10000032,2001-02,2038.5999999999913,net_additional_dwellings
E07000223,2001-02,60.099999999998545,net_additional_dwellings
E07000224,2001-02,528.3999999999942,net_additional_dwellings
E07000225,2001-02,430.59999999999854,net_additional_dwellings
E07000226,2001-02,9.19999999999709,net_additional_dwellings
E07000227,2001-02,494.0,net_additional_dwellings
E07000228,2001-02,390.8000000000029,net_additional_dwellings
E07000229,2001-02,125.5,net_additional_dwellings
E10000033,2001-02,2319.7000000000007,net_additional_dwellings
E07000230,2001-02,469.8890726491991,net_additional_dwellings
E07000231,2001-02,458.97972121713974,net_additional_dwellings
E07000232,2001-02,696.3870052094717,net_additional_dwellings
E07000233,2001-02,694.4442009241902,net_additional_dwellings
E10000034,2001-02,1845.8716184519108,net_additional_dwellings
E07000234,2001-02,516.1999999999971,net_additional_dwellings
E07000235,2001-02,121.79999999999927,net_additional_dwellings
E07000236,2001-02,248.0,net_additional_dwellings
E07000237,2001-02,3.371618451914401,net_additional_dwellings
E07000238,2001-02,555.0,net_additional_dwellings
E07000239,2001-02,401.5,net_additional_dwellings
E06000022,2002-03,264.40000000000873,net_additional_dwellings
E06000055,2002-03,,net_additional_dwellings
E06000008,2002-03,263.20000000000437,net_additional_dwellings
E06000009,2002-03,54.69999999999709,net_additional_dwellings
E06000028,2002-03,920.3000000000029,net_additional_dwellings
E06000058,2002-03,,net_additional_dwellings
E06000036,2002-03,240.59999999999854,net_additional_dwellings
E06000043,2002-03,1060.0,net_additional_dwellings
E06000023,2002-03,1494.1000000000058,net_additional_dwellings
E06000060,2002-03,,net_additional_dwellings
E06000056,2002-03,,net_additional_dwellings
E06000049,2002-03,,net_additional_dwellings
E06000050,2002-03,,net_additional_dwellings
E06000052,2002-03,,net_additional_dwellings
E06000047,2002-03,,net_additional_dwellings
E06000005,2002-03,299.40000000000146,net_additional_dwellings
E06000015,2002-03,597.9000000000087,net_additional_dwellings
E06000059,2002-03,,net_additional_dwellings
E06000011,2002-03,1236.3000000000175,net_additional_dwellings
E06000006,2002-03,506.59999999999854,net_additional_dwellings
E06000001,2002-03,396.29999999999563,net_additional_dwellings
E06000019,2002-03,579.5003909304069,net_additional_dwellings
E06000046,2002-03,414.29999999999563,net_additional_dwellings
E06000053,2002-03,,net_additional_dwellings
E06000010,2002-03,-42.30000000000291,net_additional_dwellings
E06000016,2002-03,972.4000000000087,net_additional_dwellings
E06000032,2002-03,212.5,net_additional_dwellings
E06000035,2002-03,758.6999999999971,net_additional_dwellings
E06000002,2002-03,-194.40000000000146,net_additional_dwellings
E06000042,2002-03,1214.199999999997,net_additional_dwellings
E06000012,2002-03,281.90000000000873,net_additional_dwellings
E06000013,2002-03,670.9000000000087,net_additional_dwellings
E06000061,2002-03,,net_additional_dwellings
E06000024,2002-03,1717.0,net_additional_dwellings
E06000057,2002-03,,net_additional_dwellings
E06000018,2002-03,1187.699999999997,net_additional_dwellings
E06000031,2002-03,659.0999999999913,net_additional_dwellings
E06000026,2002-03,427.8000000000029,net_additional_dwellings
E06000029,2002-03,298.59999999999854,net_additional_dwellings
E06000044,2002-03,623.8000000000029,net_additional_dwellings
E06000038,2002-03,478.3726573426611,net_additional_dwellings
E06000003,2002-03,374.20000000000437,net_additional_dwellings
E06000017,2002-03,97.10000000000036,net_additional_dwellings
E06000051,2002-03,,net_additional_dwellings
E06000039,2002-03,346.70000000000437,net_additional_dwellings
E06000025,2002-03,1355.4000000000087,net_additional_dwellings
E06000045,2002-03,848.9000000000087,net_additional_dwellings
E06000033,2002-03,513.1807236431778,net_additional_dwellings
E06000004,2002-03,801.0,net_additional_dwellings
E06000021,2002-03,261.9780140734947,net_additional_dwellings
E06000030,2002-03,1104.5,net_additional_dwellings
E06000020,2002-03,422.0,net_additional_dwellings
E06000034,2002-03,869.9000000000015,net_additional_dwellings
E06000027,2002-03,482.59999999999854,net_additional_dwellings
E06000007,2002-03,351.5,net_additional_dwellings
E06000037,2002-03,382.0,net_additional_dwellings
E06000062,2002-03,,net_additional_dwellings
E06000054,2002-03,,net_additional_dwellings
E06000040,2002-03,411.5,net_additional_dwellings
E06000041,2002-03,398.09999999999854,net_additional_dwellings
E06000014,2002-03,939.0,net_additional_dwellings
E09000002,2002-03,311.6999999999971,net_additional_dwellings
E09000003,2002-03,1082.6000000000058,net_additional_dwellings
E09000004,2002-03,315.59999999999127,net_additional_dwellings
E09000005,2002-03,1018.0999999999913,net_additional_dwellings
E09000006,2002-03,340.1999999999971,net_additional_dwellings
E09000007,2002-03,576.0999999999913,net_additional_dwellings
E09000001,2002-03,9.099999999999454,net_additional_dwellings
E09000008,2002-03,395.6000000000058,net_additional_dwellings
E09000009,2002-03,332.6999999999971,net_additional_dwellings
E09000010,2002-03,1142.9000000000087,net_additional_dwellings
E09000011,2002-03,773.9000000000087,net_additional_dwellings
E09000012,2002-03,1659.5565012377774,net_additional_dwellings
E09000013,2002-03,321.3000000000029,net_additional_dwellings
E09000014,2002-03,821.6842980077781,net_additional_dwellings
E09000015,2002-03,561.0999999999913,net_additional_dwellings
E09000016,2002-03,358.4693386773579,net_additional_dwellings
E09000017,2002-03,438.5,net_additional_dwellings
E09000018,2002-03,912.1999999999971,net_additional_dwellings
E09000019,2002-03,1728.300000000003,net_additional_dwellings
E09000020,2002-03,146.6999999999971,net_additional_dwellings
E09000021,2002-03,247.59999999999854,net_additional_dwellings
E09000022,2002-03,558.0,net_additional_dwellings
E09000023,2002-03,311.5,net_additional_dwellings
E09000024,2002-03,-126.80000000000291,net_additional_dwellings
E09000025,2002-03,881.4000000000087,net_additional_dwellings
E09000026,2002-03,818.1999999999971,net_additional_dwellings
E09000027,2002-03,280.8000000000029,net_additional_dwellings
E09000028,2002-03,927.0999999999913,net_additional_dwellings
E09000029,2002-03,121.40000000000873,net_additional_dwellings
E09000030,2002-03,1474.0,net_additional_dwellings
E09000031,2002-03,290.3000000000029,net_additional_dwellings
E09000032,2002-03,1201.5999999999913,net_additional_dwellings
E09000033,2002-03,1416.699999999997,net_additional_dwellings
E11000001,2002-03,6617.685262827756,net_additional_dwellings
E08000001,2002-03,486.59999999999127,net_additional_dwellings
E08000002,2002-03,658.1999999999971,net_additional_dwellings
E08000003,2002-03,2592.6999999999825,net_additional_dwellings
E08000004,2002-03,253.1999999999971,net_additional_dwellings
E08000005,2002-03,442.1999999999971,net_additional_dwellings
E08000006,2002-03,382.0,net_additional_dwellings
E08000007,2002-03,-20.0,net_additional_dwellings
E08000008,2002-03,182.88722098214203,net_additional_dwellings
